article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0657395002,Era,Blouse,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Collection,Blouses,"Blouse in an airy weave with a round neckline with an opening and concealed button at the back of the neck, and 3/4-length, trumpet sleeves."
0657497006,Bellini price CF,Sweater,Garment Upper body,Yellow,Divided,Divided Collection,Jersey Fancy,"Shorter top in soft sweatshirt fabric with long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0657497007,Bellini price CF,Sweater,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,"Shorter top in soft sweatshirt fabric with long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0657891002,Teddy Fancy Runner SG,Sneakers,Shoes,Light Pink,Baby/Children,Kids & Baby Shoes,Shoes,Mesh trainers with imitation leather details and glittery sections. Elasticated lacing and a hook and loop fastening at the front and a loop at the back. Mesh linings and insoles and rubber soles.
0658013001,Honey Boo Boo,Other shoe,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Mules in imitation leather with block heels. Satin linings, imitation leather insoles and rubber soles. Heel 6.5 cm."
0658030001,Push Up Jegging L.W,Trousers,Garment Lower body,Black,Divided,Ladies Denim,Trousers Denim,"5-pocket jeggings in washed, stretch denim with a low waist, zip fly and button, and skinny legs. Push up – denim with a superstretch function that showcases the body’s physique."
0658295002,Quick Fix Jaquard,Blouse,Garment Upper body,Green,Ladieswear,Womens Premium,Dresses Ladies,"Jacquard weave top with narrow shoulder straps, a V-neck front and back, and decorative straps at the back."
0658298001,Skirt Mini,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,"5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
0658928001,Mista Mista Skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Premium,Dresses Ladies,"Short skirt in stretch viscose jersey with an elasticated waist, a gathered seam centre front at the top and a sewn-in wrapover. Unlined."
0659124001,Halloween tattoos,Fine cosmetics,Cosmetic,Other Pink,Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Temporary tattoos in various designs and sizes.
0659295003,Meela Skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Tailoring,Knitwear,"Calf-length, bell-shaped skirt in a fine-knit viscose blend with an elasticated waist."
0659302004,Anabella,Sweater,Garment Upper body,White,Ladieswear,Womens Tailoring,Knitwear,"Jumper in a fine-knit viscose blend with a round neck, 3/4-length sleeves with a flounce at the cuffs and a straight-cut hem. Ribbing around the neckline and raw edges at the cuffs and hem."
0659381001,Singapore top (1),Blouse,Garment Upper body,Red,Divided,Divided Projects,Blouses,"Cropped, off-the-shoulder top in a cotton weave with a wide elasticated trim at the top. Wide, embroidered flounce at the top with a scalloped edge. Elasticated hem."
0659550001,lennart dress,Dress,Garment Full body,Off White,Divided,Divided Projects,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
0660150001,Bracelet Tom,Bracelet,Accessories,Turquoise,Menswear,Men Accessories,Accessories,Elastic bracelets with wooden beads in various colours.
0660174001,J Teddy,Dress,Garment Full body,Black,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Short, fitted, off-the-shoulder dress in a stretch, textured knit. Unlined."
0660497003,Emery,Dress,Garment Full body,Off White,Ladieswear,Womens Everyday Basics,Jersey Basic,Short sleeveless dress in soft slub jersey made from a modal and cotton blend with a V-neck front and back and sewn-in wrapover front. Seam at the waist with a gently flared skirt and sewn-in ties. Unlined.
0660519003,Haven back detail,Bra,Underwear,Dark Turquoise,Ladieswear,Womens Lingerie,"Under-, Nightwear","Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage. Lace racer back, narrow adjustable shoulder straps, a wide mesh strap at the back and a metal fastener at the front."
0660599001,Baraboom (1),Cardigan,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Knitwear,"Long cardigan in a soft, fine knit with long sleeves and ribbing at the cuffs and hem. No buttons."
0660618001,Chicago Twill TRS,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,"Trousers in stretch twill with a high, elasticated waist and slim legs with a concealed zip at the hems."
0660712012,Kaj tapered,Trousers,Garment Lower body,White,Ladieswear,Womens Everyday Collection,Trousers,"Ankle-length trousers in woven fabric with a high, elasticated waist, detachable tie belt, zip fly with a concealed hook-and-eye fastening, side pockets and tapered legs with creases."
0661147004,SPEED Ace,Sweater,Garment Upper body,Black,Ladieswear,Womens Tailoring,Knitwear,
0661162004,Teddy,Sweater,Garment Upper body,Beige,Ladieswear,Womens Tailoring,Knitwear,"Jumper in a fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs and ribbing at the cuffs and hem."
0661308001,Cambera,Dress,Garment Full body,Off White,Ladieswear,Womens Everyday Basics,Jersey Basic,Long dress in slub jersey made from a modal and cotton blend with narrow shoulder straps and a racer back.
0661610001,CS Bacardi waist tie,Trousers,Garment Lower body,White,Ladieswear,Womens Casual,Trousers,"Ankle-length trousers in a textured, striped weave with a high paper bag waist with pleats and a detachable tie belt. Zip fly, side pockets, fake welt back pockets and straight-cut legs that taper to hem with sewn-in turn-ups."
0661645002,ANNIE aliceband,Hair/alice band,Accessories,Black,Divided,Divided Accessories,Accessories,Padded velvet Alice band.
0661794001,Flamingo,Coat,Garment Upper body,Light Beige,Ladieswear,Womens Jackets,Outdoor,Short coat in a woven wool blend with a high stand-up collar with press-studs and a concealed zip down the front. Zipped side pockets. Lined.
0661794002,Flamingo,Coat,Garment Upper body,Dark Blue,Ladieswear,Womens Jackets,Outdoor,Short coat in a woven wool blend with a high stand-up collar with press-studs and a concealed zip down the front. Zipped side pockets. Lined.
0662230001,Kim dungaree W,Jumpsuit/Playsuit,Garment Full body,Black,Divided,Divided Collection,Dresses Ladies,"Short, gently fitted dungaree dress with wide, adjustable shoulder straps and buttons down the front. Unlined."
0662253002,Odyssey SPEED,Trousers,Garment Lower body,Black,Ladieswear,Womens Tailoring,Trousers,"Sleeveless jumpsuit in woven fabric with a V-neck, wrapover front with a concealed press-stud at the top, a seam and detachable tie belt at the waist, side pockets and straight legs with creases that taper to the hem. Lined at the top."
0662257001,Selma sport dress J,Dress,Garment Full body,Black,Divided,Divided Collection,Dresses Ladies,"Long-sleeved dress in a short, fitted style."
0662592002,Beatrice Body,Top,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,"Body in ribbed jersey with a low-cut back, long sleeves and concealed press-studs at the crotch."
0662628001,MC Eleven top,Top,Garment Upper body,Dark Blue,Ladieswear,H&M+,Jersey Fancy,"Sleeveless top in jersey crêpe with a small, gathered stand-up collar, V-shaped opening at the front and rounded hem."
0662630002,MC Chestnut strap,Vest top,Garment Upper body,Black,Ladieswear,H&M+,Jersey Fancy,Top in viscose jersey with a V-neck front and back and spaghetti shoulder straps. Jersey lining.
0662741001,Vanja,Cardigan,Garment Upper body,Off White,Baby/Children,Kids Girl,Knitwear,"Long-sleeved bolero in a fine, fluffy knit with a button at the neck."
0662857001,Cindererlla,Sweater,Garment Upper body,Grey,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft, fine knit with dropped shoulders, long sleeves and wide ribbing around the neckline, cuffs and hem."
0662857005,Cindererlla,Sweater,Garment Upper body,Beige,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft, fine knit with dropped shoulders, long sleeves and wide ribbing around the neckline, cuffs and hem."
0662868001,Daisy,Sweater,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft knit containing some wool with a wide, ribbed polo neck, low dropped shoulders and ribbing at the cuffs and hem. Slightly longer at the back."
0662888001,Miranda,Sweater,Garment Upper body,Grey,Ladieswear,Womens Everyday Collection,Knitwear,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem."
0662888002,Miranda,Sweater,Garment Upper body,Dark Grey,Ladieswear,Womens Everyday Collection,Knitwear,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem."
0662888003,Miranda,Sweater,Garment Upper body,Dark Pink,Ladieswear,Womens Everyday Collection,Knitwear,"Off-the-shoulder jumper in a soft, fine knit containing some wool with a double-layered trim at the top, long, wide sleeves and ribbing at the cuffs and hem."
0663003005,Seattle,Sweater,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in soft, rib-knit chenille with hole-knit sections at the front and down the sleeves. Dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0663176005,Bunny fur jacket,Jacket,Garment Upper body,Black,Divided,Divided Collection,Outdoor,"Short jacket in soft faux fur with long sleeves, concealed hook-and-eye fasteners at the front and pockets in the side seams. Lined."
0663176006,Bunny fur jacket,Jacket,Garment Upper body,Light Pink,Divided,Divided Collection,Outdoor,"Short jacket in soft faux fur with long sleeves, concealed hook-and-eye fasteners at the front and pockets in the side seams. Lined."
0663368001,Elton loafer,Flat shoe,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Loafers in grained imitation leather with square toes and a bow at the front. Fabric linings, imitation leather insoles and rubber soles. Heel 2.5 cm."
0663396002,Manhattan,Blouse,Garment Upper body,Yellow,Ladieswear,Womens Tailoring,Blouses,"Blouse in airy crêpe with a small stand-up collar with ties at the front, a yoke with a pleat at the back and concealed buttons down the front. Long sleeves with buttoned cuffs and a gently rounded hem. Unlined."
0663488001,Suits fitted blazer,Blazer,Garment Upper body,Dark Grey,Ladieswear,Womens Jackets,Outdoor,"Fitted jacket in woven fabric with notch lapels, one button at the front, a decorative chest pocket and flap front pockets. Decorative buttons at the cuffs and a single back vent. Lined."
0663699001,Dustin Top,Top,Garment Upper body,Black,Ladieswear,Womens Tailoring,Jersey Fancy,"Sleeveless, V-neck top in jersey crêpe with pleats at the shoulders and centre front. Double layer at the top."
0663713001,Atlanta Push Body Harlow,Underwear body,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up body with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, an opening with a hook-and-eye fastening at the back and a lined gusset with concealed press-studs."
0663732001,class monica nl,Necklace,Accessories,Gold,Ladieswear,Womens Small accessories,Accessories,"Two-strand thin metal chain necklace with round pendants. Adjustable length, 43-50 cm."
0663942008,Nevada,Dress,Garment Full body,Dark Pink,Ladieswear,Womens Everyday Collection,Dresses Ladies,Short dress in a viscose weave with a round neckline that has an opening and a concealed button at the back of the neck. Long sleeves with a drawstring and a flounce at the cuffs. Unlined.
0664074001,Charlie Top,Top,Garment Upper body,Black,Ladieswear,Womens Tailoring,Jersey Fancy,Straight-cut top in airy jersey crêpe with a boat neck and short sleeves with pleated trims.
0664075005,Haven brazilian aster low,Underwear bottom,Underwear,Dark Turquoise,Ladieswear,Womens Lingerie,"Under-, Nightwear","Brazilian briefs in microfibre and lace with a low waist, lined gusset, wide sides and half-string back."
0664325001,IL pattre hood,Sweater,Garment Upper body,Dark Grey,Menswear,Contemporary Casual,Knitwear,"Long-sleeved top in slub cotton jersey with an unlined drawstring hood with a wrapover front, and raw edges at the cuffs and hem."
0664421002,CSP Smock Top,Vest top,Garment Upper body,Black,Divided,Divided Selected,Jersey Fancy,"Short, smocked top in cotton jersey with narrow shoulder straps and an overlocked hem."
0665294004,W DAVID TRS EQ,Trousers,Garment Lower body,Dark Red,Ladieswear,Womens Everyday Collection,Unknown,"Ankle-length trousers in a textured weave with a regular elasticated, drawstring waist, pockets in the side seams and straight, wide legs."
0665303002,Sockie heel boot,Boots,Shoes,Dark Yellow,Divided,Divided Accessories,Shoes,"Sock boots with round toes, a zip at the top and covered heels. Mesh linings, imitation leather insoles and rubber soles. Heel 6 cm."
0665384001,W SORRENTO BLOUSE EQ,Blouse,Garment Upper body,Dark Red,Ladieswear,Womens Everyday Collection,Unknown,"Short-sleeved blouse in a viscose weave with an embroidered pattern, a wide, elasticated neckline and a decorative scalloped trim at the cuffs and hem."
0665477001,Mini Flare H.W Bronx,Trousers,Garment Lower body,Black,Divided,Ladies Denim,Trousers Denim,"5-pocket, slim-fit jeans in stretch denim with a high waist, zip fly and button, and flared hems. The jeans are made partly from organic cotton."
0665477002,Mini Flare H.W Bronx,Trousers,Garment Lower body,Dark Blue,Divided,Ladies Denim,Trousers Denim,"5-pocket, slim-fit jeans in stretch denim with a high waist, zip fly and button, and flared hems. The jeans are made partly from organic cotton."
0665481004,Swift Dress,Dress,Garment Full body,Black,Ladieswear,Womens Tailoring,Jersey Fancy,"Knee-length dress in jersey crêpe with a V-neck and sewn-in wrapover at the top. Seam with a sewn-in tie belt at the waist, long, slightly wider cuffed sleeves and a flared skirt. Lined at the front of the bodice."
0665831002,Moon racer jacket,Jacket,Garment Upper body,Greyish Beige,Menswear,Mens Outerwear,Outdoor,"Lightly padded, quilted jacket in woven fabric with a small stand-up collar with press-studs, a zip down the front and an adjustable press-stud fastening at the cuffs. One chest pocket, zipped side pockets and one inner pocket. Lined."
0666006006,Milla pile,Jacket,Garment Upper body,Light Beige,Ladieswear,Womens Jackets,Outdoor,"Short coat in soft pile with narrow notch lapels, concealed press-studs down the front and side pockets. Lined."
0666115001,2p Otto Seamless Mid (Pet.),Underwear bottom,Underwear,Grey,Ladieswear,Womens Lingerie,"Under-, Nightwear","Hipster briefs in stretch fabric with a mid waist, lined gusset, wide sides and medium coverage at the back. Seamless."
0666223001,Kings Of Leon tanga,Swimwear bottom,Swimwear,Dark Red,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini bottoms with a low waist, narrow sides and a high cut at the back."
0666382003,Pingu top,Sweater,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,Jersey top with a slightly wider neckline and long dolman sleeves.
0666638003,Valda sweater,Sweater,Garment Upper body,Grey,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Off-the-shoulder top in soft, brushed jersey with a gentle V-neck and long sleeves with ribbed cuffs."
0666656001,LEGGY swimsuit,Swimsuit,Swimwear,Black,Sport,Ladies H&M Sport,Accessories,"Fully lined sports swimsuit in a narrow cut at the top with a visible zip and long tab at the back for easy zipping and unzipping, and high-cut legs."
0667378002,Tulip,Trousers,Garment Lower body,Dark Grey,Ladieswear,Womens Everyday Basics,Knitwear,Fitted calf-length skirt in a rib knit with an elasticated waist.
0667379002,Gandi,Sweater,Garment Upper body,Dark Grey,Ladieswear,Womens Everyday Basics,Knitwear,"Fitted, long-sleeved jumper in a rib knit with a small stand-up collar."
0667491011,Bloom,Shirt,Garment Upper body,Dark Red,Ladieswear,Womens Everyday Collection,Blouses,Long-sleeved blouse in woven fabric with a small frilled collar with ties and a V-neck. Raglan sleeves with smocking and a frill at the cuffs.
0667697001,Klimt basic skinny,Trousers,Garment Lower body,Blue,Baby/Children,Baby Boy,Woven/Jersey/Knitted mix Baby,"5-pocket jeans in washed stretch denim with an adjustable elasticated waist, zip fly and press-stud, and slim legs with narrow hems."
0667697002,Klimt basic skinny,Trousers,Garment Lower body,Black,Baby/Children,Baby Boy,Woven/Jersey/Knitted mix Baby,"5-pocket jeans in washed stretch denim with an adjustable elasticated waist, zip fly and press-stud, and slim legs with narrow hems."
0668766002,Roger,Blouse,Garment Upper body,Blue,Ladieswear,Womens Casual,Blouses,"Blouse in an airy modal and cotton weave with hole embroidery at the top, short, elasticated raglan sleeves and a gently rounded hem."
0668767002,CHERRY JERSEY,Skirt,Garment Lower body,Black,Divided,Divided Collection,Skirts,Short jersey skirt with concealed elastication at the waist.
0669056002,Holly Lace LS,Sweater,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,"Lace top with an opening and button at the back of the neck and long, wide sleeves. Unlined."
0669328001,HW Deer body,Bodysuit,Garment Upper body,Dark Orange,Divided,Divided Projects,Special Offers,Fitted jumpsuit in patterned velour with a V-neck front and back and a faux fur-trimmed tail. Unlined.
0669825002,Kahlua strappy soft bra,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Soft, non-wired bra in lace with decorative elastic straps at the top, lined cups and narrow, adjustable shoulder straps. Narrow elastication at the hem and a hook-and-eye fastening at the back."
0670063001,Flirty Disa ring pk,Ring,Accessories,Gold,Ladieswear,Womens Small accessories,Accessories,Metal rings in various designs.
0670063002,Flirty Disa ring pk,Ring,Accessories,Silver,Ladieswear,Womens Small accessories,Accessories,Metal rings in various designs.
0670295001,CSP Hackney tank,Vest top,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,Cropped top in ribbed jersey with a V-neck at the front and low-cut back. Three pairs of narrow shoulder straps that cross at the back.
0671011001,Olga bag,Bag,Accessories,Black,Divided,Divided Accessories,Accessories,"Imitation suede shopper with an imitation leather lower section. Handles and a magnetic fastener at the top and a detachable, adjustable shoulder strap. Lined. Size approx. 35x39 cm."
0671057002,PRICE TEE ISW 21,T-shirt,Garment Upper body,Yellow,Divided,Divided Collection,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
0671142001,Sam 2-Pack Body,Bodysuit,Garment Upper body,Dark Red,Baby/Children,Baby Girl,Jersey Fancy,"Long-sleeved bodysuits in soft cotton jersey with lapped shoulders, puff sleeves with a decorative scalloped trim and press-studs at the crotch."
0671505001,EDC ROMAN BLOUSE,Blouse,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Special Offers,"Long-sleeved blouse in airy chiffon with an embroidered pattern, small frilled collar, V-neck and buttons down the front. Flounces at the front that continue over the shoulders and seam with a wide flounce at the hem and cuffs. Unlined."
0671515001,EDC J CARLOTTA POLO TOP,Polo shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Special Offers,"Long-sleeved, polo-neck top in stretch viscose jersey with a slight sheen. Straight-cut hem."
0671553001,Camille cardigan,Cardigan,Garment Upper body,Grey,Ladieswear,Womens Everyday Basics,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671553003,Camille cardigan,Cardigan,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Basics,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0672054002,MARS SET,Sweater,Garment Upper body,Grey,Baby/Children,Kids Boy,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Top with long sleeves and ribbing around the neckline, cuffs and hem. Trousers with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside."
0672590001,Marita,Coat,Garment Upper body,Black,Ladieswear,Womens Jackets,Outdoor,"Coat in woven fabric with a lightly brushed finish. Notch lapels, concealed press-studs down the front, pockets in the side seams, a detachable belt at the waist and a single back vent. Lined."
0672824006,Sally sarong skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Trend,Jersey Fancy,Calf-length skirt in jersey crêpe with concealed elastication at the waist and a sewn-in wrapover and knot detail at the front.
0672890004,Frida Printed Sweater,Sweater,Garment Upper body,White,Divided,Divided Collection,Knitwear,"Jumper in a soft knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0673462002,WILLOW bubble cardigan,Cardigan,Garment Upper body,Light Beige,Baby/Children,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Cardigan in a soft organic cotton textured knit with buttons down the front.
0673531001,Keyring fluff,Other accessories,Accessories,Light Pink,Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Metal keyring with a large faux fur pompom that has glittery ears. Length 14 cm.
0673677002,Henry polo. (1),Sweater,Garment Upper body,Black,Ladieswear,Womens Tailoring,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem."
0673677003,Henry polo (1),Sweater,Garment Upper body,Dark Blue,Ladieswear,Womens Tailoring,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem."
0673776004,Amy check,Trousers,Garment Lower body,Beige,Menswear,Contemporary Smart,Trousers,"Suit trousers in a stretch weave with a zip fly and button, side pockets, welt back pockets with a button and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0674079004,Maud Blanket,Scarf,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,Scarf in a soft weave with raw edges and fringing on the short sides. Size approx. 110x200 cm.
0674336001,Kamikaze CF,Sweater,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,"Short top in sweatshirt fabric with stand-up collar, zip at the top and ribbing at the cuffs and hem. Soft brushed inside."
0674681001,Felicia Tank,Vest top,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,Short top in ribbed jersey with narrow shoulder straps and an overlocked edge at the hem.
0675095002,Nikita knitted top,Vest top,Garment Upper body,Beige,Ladieswear,Womens Trend,Knitwear,"Fitted, long-sleeved top in an airy rib knit with a V-neck and button placket."
0675139003,Olivia,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Long-sleeved, off-the-shoulder top in jersey with a sheen. Tight fit."
0675139006,Olivia,Top,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Long-sleeved, off-the-shoulder top in jersey with a sheen. Tight fit."
0675281001,Jasper pencil J,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,"Knee-length, fitted skirt in patterned jersey with a high waist with concealed elastication, a seam centre front and slit at the hem."
0675281002,Jasper pencil J,Skirt,Garment Lower body,Light Beige,Ladieswear,Womens Everyday Collection,Skirts,"Knee-length, fitted skirt in patterned jersey with a high waist with concealed elastication, a seam centre front and slit at the hem."
0675302002,Johanna wrap skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,"Knee-length skirt in woven fabric with a wrapover and concealed press-stud at one side, a detachable tie belt at the waist and an asymmetric hem at the front. Unlined."
0675319001,Bristol jersey blz,Blazer,Garment Upper body,Grey,Ladieswear,Womens Everyday Collection,Dressed,"Straight-cut jacket in sturdy jersey with notch lapels, buttons at the front and patch front pockets. Unlined."
0675827001,Bowie,Dress,Garment Full body,Black,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Short dress in a viscose weave with a V-neck opening at the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs, and a gently rounded hem. Unlined."
0676326005,Dagmar tunic,Dress,Garment Full body,Black,Ladieswear,Womens Trend,Jersey Fancy,Oversized dress in textured jersey with narrow shoulder straps and a deep V-neck front and back. Lined.
0676352001,Mary fancy LS,Sweater,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,Fitted off-the-shoulder top in soft jersey with a lace-trimmed V-neck and long sleeves.
0676827002,Bientot graphic tee,T-shirt,Garment Upper body,White,Ladieswear,Womens Trend,Jersey Fancy,T-shirt in soft jersey made from a modal and cotton blend with a motif with terry letters on the front.
0676954001,Memphis Dress,Dress,Garment Full body,Black,Divided,Divided Collection,Dresses Ladies,"Knee-length dress in airy mesh with beaded appliqués, short sleeves with a frill trim and a seam with a double frill trim at the hem. Jersey underdress."
0676990002,Cane corso long crewneck,Sweater,Garment Upper body,Dark Red,Ladieswear,Womens Casual,Knitwear,"Long jumper in a soft knit in a relaxed fit with dropped shoulders and ribbing around the neckline, cuffs and hem."
0677341001,Stevens quilted coat,Jacket,Garment Upper body,Dark Blue,Ladieswear,Womens Jackets,Outdoor,"Padded, quilted coat in woven fabric with a stand-up collar and a zip and wind flap with concealed press-studs down the front. Zipped chest pocket and flap front pockets with a press-stud. Polyester filling. Lined."
0677664001,Tracer biker,Jacket,Garment Upper body,Black,Menswear,Contemporary Casual,Outdoor,"Imitation leather biker jacket with quilted details on the shoulders, press-studs on the lapels and a diagonal zip. Zipped chest pocket, zipped side pockets, a small flap pocket with a press-stud, an inner pocket, and a zip at the cuffs. Lined."
0677848003,LS PJ DEAL,Pyjama jumpsuit/playsuit,Nightwear,Light Pink,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","All-in-one pyjamas in soft organic cotton jersey with long sleeves, press-studs down the front and along one leg, and ribbing at the cuffs and hem."
0677967003,Nutella Push Melbourne,Bra,Underwear,White,Ladieswear,Womens Lingerie,"Under-, Nightwear","Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0678073001,Ronja Dress,Dress,Garment Full body,Black,Divided,Divided Basics,Jersey Basic,"Fitted dress in soft, ribbed jersey with a turtle neck and long sleeves."
0678073002,Ronja Dress,Dress,Garment Full body,Black,Divided,Divided Basics,Jersey Basic,"Fitted dress in soft, ribbed jersey with a turtle neck and long sleeves."
0678079002,Nutella Brazilian Acacia Low,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
0678086003,Ida Panel Jogger,Trousers,Garment Lower body,Red,Divided,Divided Basics,Jersey Basic,"Trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets, side stripes and ribbed hems."
0678239001,ED Tulip,Top,Garment Upper body,Dark Blue,Ladieswear,H&M+,Jersey Fancy,Long-sleeved top in jacquard-patterned jersey with a slightly wider neckline and a rounded hem with slits in the sides.
0678983002,Tanya mock neck L/S,Top,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,"Long-sleeved, turtleneck top in soft, ribbed jersey."
0678983004,Tanya mock neck L/S,Top,Garment Upper body,Red,Divided,Divided Basics,Jersey Basic,"Long-sleeved, turtleneck top in soft, ribbed jersey."
0678983008,Tanya mock neck L/S,Top,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,"Long-sleeved, turtleneck top in soft, ribbed jersey."
0679059001,GABBY KNITTED TUBE,Scarf,Accessories,Black,Divided,Divided Accessories,Accessories,"Scarf in a soft rib knit. Length 30 cm, circumference 60 cm."
0679121001,Palma balboa push,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Soft, non-wired lace bra with moulded, lightly padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, an elasticated trim at the hem and a fastening at the back with two pairs of hooks and eyes."
0679494004,Micke crew color block,Sweater,Garment Upper body,Dark Blue,Menswear,Contemporary Casual,Jersey Fancy,"Top in sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside."
0680186001,EDC CLARISSA FLAIRED TRS,Trousers,Garment Lower body,Dark Red,Ladieswear,Womens Everyday Collection,Special Offers,"Flared trousers in a superstretch weave with a high waist, concealed zip and button in one side and slim, flared legs with sewn-in creases front and back."
0680187001,HOPPER 9.99,Vest top,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,"Short top in jacquard-patterned jersey in a narrow cut at the top with short, narrow shoulder straps."
0680374001,Lively X,Blouse,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Blouses,"Blouse in a crêpe weave with a V-neck, yoke with a pleat at the back, long sleeves, wide cuffs with covered buttons, and a rounded hem. Longer at the back."
0680492001,&DENIM Girlfriend RW,Trousers,Garment Lower body,Blue,Ladieswear,Ladies Denim,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and tapered legs."
0680715001,Tempo Coat,Jacket,Garment Upper body,Other,Ladieswear,Womens Jackets,Outdoor,"Double-breasted coat in a soft, checked felted wool blend with peak lapels, buttons down the front, welt side pockets and a single back vent. Lined."
0680782001,Sigge Fur,Jacket,Garment Upper body,Light Blue,Ladieswear,Womens Jackets,Outdoor,"Straight-cut, knitted coat with a faux fur look, notch lapels, a concealed press-stud fastening at the front and concealed side pockets. Unlined."
