customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
00134a275ac10050ccbafa6fb46404cc45088c5ad56a58623f7f8d5130207130,1.0,1.0,ACTIVE,Regularly,43,bb6297fb18ad320c4244a8c6405ac883ece1e9da3c6ce1f8e6767b735d334a21
001354f0aa112e85ad50b9bf85947f31d227f73c6f48a56d71bfe5b602f323fd,1.0,1.0,ACTIVE,Regularly,46,f9d31217c48b942ea0cef14e30ba1afb81b84d907b5a08576235ac2877675f76
001357d1d1fdfd3f182dad2df9c0f0206876630d1d1b4eb62b269c3d69219b68,1.0,1.0,ACTIVE,Regularly,21,181410b52d27aa985683ea313802545b1ee78cad4a248be271522c13737dcf58
00136a6144a6ef3ee8c24b367a08722b1f8096ac49c1a42c336531517f066a97,,,ACTIVE,NONE,60,c057117b2db31f945517640f7714e9545761b7cb30c103ec98f0b0ca0372ff10
00139ef153264ce8368671473820b6e188cd289bf83027e115d45e2c06c996c9,,,ACTIVE,NONE,50,48aa1fd4033eea9ee12b46139520845b2a41bf9145d14a7320204c8537094ac5
0013bde09d10db6b0a6a3b0987ac60b643013dfc6f924b0e745e00ccb2726dbc,1.0,1.0,ACTIVE,Regularly,27,c07bc76fc890182f7f1cd323f7127a17d4379eb4c6702da93f9e914448534230
0013cb2b73cbef508b95424b4185dd99aed766e30165a698e045389110fe6c95,,,ACTIVE,NONE,51,59bfdf0cf6aeee8669516c8159043d5418e7b0ac5cdd9a08415c734fd388f81f
0013d42c8b5e5653917adf59a597a253eebcb69eb0b6354e12a662faab7714e5,,,ACTIVE,NONE,46,20f39a6f124ac69ae86c6f229f1118ee5ff0fcb306cfc391cc091c6e6d12f250
0013e9632ba585dc9d9ac92439ebabe1d5114f3a96d8b9e70c8c74b098502a9b,,,PRE-CREATE,NONE,74,7ff419e4dbddeeedee82c2f088e38058b1ecc49947cca020272a4bacb079c781
0013ee45a60325aaa514eaa9941fc7c7bfd1f48ca2224ad1263283b9df5e653a,1.0,1.0,ACTIVE,Regularly,24,c272326758078d4516ebe2801e20fe72ecce0ae50c3f642d4a0265876a21708b
0013ee81b0ad8b637fcf8f4b5284934e947b28664d778df66131d3ac33baf8e3,,,ACTIVE,NONE,52,5ee335daa4559f2bbaefa3c6badb23ebea80a63bb8578a02441f71e633730c1c
0013f449e052e25eb210d9ded84cb9b12ea7c8f6e6eb93eaed9eab5281c3dcd4,,,ACTIVE,NONE,52,3607b7db735eb99f2efb472adcdf6dcbaa1b032fdcedd44d18aaaaab4f7beab3
0013f8c9c4c091cf0fefe6cdffd2c496fa470b1ca24429c2fb0a9f1d141e7a4c,1.0,1.0,ACTIVE,Regularly,18,6e3bfd9d07fc7472b2b1fdc13e9b27fe7178fbe0a589572391781655c85c502b
0013fabe6d7ae3cf11e610c7c89ae6de6fd49a468e8e8d0984cb4d7d169c4f5c,,,ACTIVE,NONE,54,7e997b637dfae006284cee50d97f4f8128b80041a29954aadfb16f1ff6323acf
0014040e0bc4e02297d0d5d65b8cd5b2de1e4f04d99a8a6f43448a293435a5c5,,,ACTIVE,NONE,53,37934dadc548c1757f74d005af36110118c631c727ea76e3cfcc3dc33af743c4
00140d87c629b961e410e1d143084146c6fe71df40fe3dd8b10fedc6a803ad24,,,ACTIVE,NONE,24,d686e242886674f5bed783e6ceb2c52fe89f2c39996bbf6c94c191c3fed7560f
00140e6ff32b9309def0f6cd26a51f50fa64762121b15a8f8322750227bca178,,,ACTIVE,NONE,18,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00141b0f244158dfcf67828eff9ed10cbdf82a28f4941e4058047a7a313ee456,,,ACTIVE,NONE,28,13fda8664af1b727fe1aed0cfdd7d5fed1d6ccbd0c9e4cf2e0a4eefd36e984bd
001420112d698c8a39ccccd8f6c0341c57025cc022612975a2fcdbfe6e9284b0,,,ACTIVE,NONE,23,9dbd87c715a7a93953dcaf704cb35925238fb04a12dba776c653eac91b13246f
001436e2c83cda28548dd668cfc7d621d70d2baf6f6cf0684c7cc8499d0c351f,,,PRE-CREATE,NONE,30,38a7a165308b61f9f276e4458fd66fb0a0584f477700e4c638bd8a5902ad42d5
00143ec0632e65ee935f083c359df074db8f47cc488934241a1d637d60466172,,,ACTIVE,NONE,35,c0750dd79d185cc364f650293ea536a7faa037566805d138a7746d0aab023e82
00145853ead382c2404c53b3e5b1d4ce6f0c9e4e37507eddc989f917f92dda93,,,ACTIVE,NONE,22,e32054c14c3e75963f2d91d18c82015361576e26de6c13a86f62bb544b8b2e08
001462e7f093ad14d214cb1cec0fa8478b36f32fbfde60114f6fe778027962ca,,,ACTIVE,NONE,24,c4fcef85b844dfdc302ae8a5fafd912b1a86effab765f0db4f6887c57c84ccae
0014669814e09bf5ab74d7d4d6befa94f303ff2a04b9f61bd15690eece7ad0cf,1.0,1.0,ACTIVE,Regularly,23,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00146865a0a8961fe6df0be427cd97a0779fc08056799989fd24efbd09ee1bc7,1.0,1.0,ACTIVE,Regularly,71,ddbae1363a7a266e5d309fb0949fd2d44d87075cfc3a3e6e4c94d918d7d68678
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,1.0,1.0,ACTIVE,Regularly,50,0e2ebcec980fa6ec772514ab16cd97bd09cdbb789bc9d8cef5c2402db1bf46a4
00148022734dddd90c20cdcd37ff9f3e3e0bb89cb44d806ff3e6aeb74cf678e8,1.0,1.0,ACTIVE,Regularly,18,eecec9187850005c65432797589e840ba70b249e9840842f87d2b3838ff36b4f
00148bc6c2dc2f8356f954299f72b9bb161c05ce1ce33ed519ab7282e51e1dec,,,ACTIVE,NONE,53,95a8dd40604912bde210f02a161b9cd2e2381a5d4d14bcddb5b54231b3a1ac7e
0014a050e53bac4c5bd56296afbbea26d542fe4340a5598be210af48ebbed972,1.0,,ACTIVE,Regularly,56,331678faef3b54c05725daa112632274feb760552d84f8c57edd285f9d8b893d
0014a5ad2948c03ef8b12558dcd45fdce9318d8cc1466a8a15e5fafec9c7ee9f,1.0,1.0,ACTIVE,Regularly,21,9810c54b3e2e7ea2caa4702579da658c389c324209fb61e59b8587853073fcf7
0014ab7eb17199c08755faba0ccbd738996d5e1bddb0c4025fe128ff699247ce,,,PRE-CREATE,NONE,33,7298d980e30cd2f626ffd0f004593d95e304545c7c0dc64b895a8731be4bafea
0014ae759332f28b72a6407b4b1561df7106a6b957d281f41cfbf7c2c1608328,,,ACTIVE,NONE,19,3a214dd3c0ae6eb0c16155c7a35b84d365259e9d0722cfc2de582feb89a782b3
0014af8e431562a90a9b67913eaf5c183fc67d591c4c37681dfb0f898ea4e0b2,1.0,1.0,ACTIVE,Regularly,22,db49a50939e79daa44a585660f5881c4144501f0c1ad8cc1a10796941a08e575
0014b19aa47d031d859ae8d8f776524cdd35349db69d648f22682ab8971a6649,,,ACTIVE,NONE,59,4917dfbc910f546bbcd6085780e3c87ef8fbf8d3844da1b5421de6dce2d9010b
0014b724f15bcfeaa8ab3f04c119a3c081b0d0fa76c1a5593730fa2aeb6968a6,,,ACTIVE,NONE,25,a20734c55293761bcbef108b5bf6b8724b062ee8bfc4cf3cbb5abd0034f772a8
0014c3db023194a15a3c416d0adf11400a2291e02403ddecad348f9fe278ced6,,,PRE-CREATE,NONE,27,51d8c240c513224a0a2e13a7595984cfddb19b16578981b36d5581b5d9702fad
0014ce7e6268b9f6a48b504b5ffb0b8e831813d7c04cfd9e71fbd93e6bfca59a,,,ACTIVE,NONE,31,5326d8644ff3c58fadf229fd237764942ded43bac33ddc6007aeca12669c7656
0014d2caff86ba0121aeae24a564ba0e43b97b273bf4c7b7ed0a7fb9f55c14d3,1.0,1.0,ACTIVE,Regularly,21,913d3809c8606ec8a935832f90aa3eee73cda3c3b3b7ba9b72c2029c81d43ba6
0014e66830778a3f5340532e53115f83c4343a492ea4e9f593f964857ee69f41,1.0,1.0,ACTIVE,Regularly,19,adc6b8b18958984e9126fe0949f377ae3250abff1c7707415e3a30367d6e2b8f
0014fc093a3c27277cdba16ba91bfbd37364834f48feb9c89de17a6e565767f5,1.0,1.0,ACTIVE,Regularly,49,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00150c4dbbaef4aae0a293193186c0dc35ad66adc0d66787c8e057c2a7a0620f,1.0,1.0,ACTIVE,Regularly,51,59441ac441f3d762dac3ae9df66b3509d2df8da451e02d0fb1e088a9afeed637
0015157bab6a618d49f7b8689e2b8d2b6ea6e9fa9e8bb38e3d306927ca2d3cf7,,,ACTIVE,NONE,48,7b2aece03a64f8acaed26081117c8b7e2dde65c3e687d6528764cc5af75d81c0
001515a489adba3bc8715cbbb8b9bd51ccb178e8857004399ba70906615469b4,,,ACTIVE,NONE,18,744beb0fcafae21a78a012f1250fd2ecd2ea84e9d4c47b9238ff3efb9056d45e
00151733eaa2034bb3c46da660e48db33980a5f5bf49753655edafd4b44b3712,,,ACTIVE,NONE,21,a08e7d9f72b7a644d9ade0ac4b359024ccdb74f29919c2fb0f2400906c8010d2
001521e8394eb81ba43ab5b84ae7e756d51ac813be212a96e8779e0e42c029c0,,,PRE-CREATE,NONE,41,18d8ec9e6947c37238bde943c560eb12beda4916798e8ee751b9340712e82177
0015251a0dcebac75714f68f50a9a282731dc2c8269f7a20cfa81e144fb27551,1.0,1.0,ACTIVE,Regularly,48,ffd9caae0193e3f4639aecc9769a3c3e9c89586034d02e010d1509a78b2d88d5
001529133de5f0cca01358473a1af5dd4ec3b8ba9c58e7b66957b81d6978def4,,,ACTIVE,NONE,22,5acae0884d83a06839f7d23e7d173b0ee83c66c4c2a2d074741e7d654071ec0e
001543eed2e3ead1d754e3e3d23d42c1018248916b33b74c6de7f813cf1cfd4a,1.0,1.0,ACTIVE,Regularly,29,3c6fd878ff9fb65722f5668d7070b1b64a24aeebbf503719e5fdf1d6d05b2788
00155b2ef48cfb5d2fce4642f670f151efe0747542a5b946580684cd2c6093c7,1.0,1.0,ACTIVE,Regularly,21,77d01d7a5cf3801525dd923345e47d079fea7dc14dcfcd9862505bbdee533f5f
0015735a4905f31e769ca12963c6fbb44e026ceb88e0e3a9bbd17671b4c30f4c,,,ACTIVE,NONE,18,631a2be3d9b320d6e02d76f63b6027a40241fc9ac26e1e6db51675c2d8d4e0fa
0015760e423d3e0b565b4ac3c799c939c62091157f4d34e9e4edf1935bd6082a,,,ACTIVE,NONE,17,fe0810883974004e2b76926aa32bfda0699fa6d989c33239896918a5fc31b812
00158a314c37206e415b95c9807110978746707242257ba17108427736d97762,,,ACTIVE,NONE,22,8b7c7c91d7c72767adf5748ef198ce15aa28229693063bbf6b700416286f725b
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,1.0,1.0,ACTIVE,Regularly,25,15a132d1cb44cb5ee8d16adcfab51651cfb61fd0521c8eea84a4702ab3857d8c
0015944c07874e634fd756ace81c4c6ef5d9d0d6e65e0eb7b0c4b0e91960b069,1.0,1.0,ACTIVE,Regularly,48,26e1da95c8797fcec3c3b1477bdff74424b1f27bca65c94fa80717535fed4df9
0015979331ea36b8eed603ced58b2442e7cb4703379622a127a03c8de57db2a1,1.0,1.0,ACTIVE,Regularly,55,37ad8b8d48cb646a9f2dbc57177ccb80201e75eaa3c883828e211b3bb6f26101
001597a203568914926b852124d1def6d8bfd56358b25b93e2e71c588615e56e,1.0,1.0,ACTIVE,Regularly,28,9ebf6c831aea1878ed72b157c967896f231410699b7428af3e591ae06d5427a7
001599534bffb17de3e9ada377f87f695fbfd8180bfb6a241c23f0bfd6931882,,,ACTIVE,NONE,24,19d0af42cd54ea36d4d5b7be713a8869d037f1f6efb6994b3a5b5263174bd4ef
00159bfc26c2cf788c09789f006fa698b24d0f1dbd83095a7b22e06c9d0fcb92,,,ACTIVE,NONE,53,f484c330ef9f574729f5a5c8e147ca9ef6cb9d1c91813272dfe1d4856c41c036
00159e597e60e3319a4d3abf009cf73e0c49ac166556e5e1fc67e53fe1aea260,,,ACTIVE,NONE,26,aaa40c23d02aa98ccbf413ce4de1e066aa576653fbe0371aa44f075a46b5913b
0015a0903fe7da6553f1f2e29c0c5e386a3175d204e514d60dda31d25fe78f7f,1.0,1.0,ACTIVE,Regularly,19,4988d36269883caba67885c889394a16cabbee2935bf80322ac21ad9911373d2
0015bb7e0e28209646272cb820fdb8846bdbeb9e92cae18beaa591389e977a0c,,,ACTIVE,NONE,23,88269a7abfac7a3687544b2c4f7830c1d8dd2123e4285e0257a071d0e6c072b5
0015bcfb4f899d9209301dbd37ce54f53651b0f179c88cd91c50de1807355a91,,,ACTIVE,NONE,46,4d4d9355dbe55eb2b56a8428ddead706ef11ae63db4695a3adfd55a0afdef24f
0015e1028e70b159e9bee92455c4782e72fb4ceb3fccb69e5fa0951c2e47bce0,,,ACTIVE,NONE,27,ffeb9ef0807434be0f5a9298e6ed56c128bca52229a891c37fe5c9573bbe0de1
0015e279d3b4e775e053658bc87d37807babc40c3cad5089e4939de4a27a3c31,1.0,1.0,ACTIVE,Regularly,61,23adafd0a3a5e94dded25984092bad5ea410159ed7cda08fdbb3ed432a44c2df
0015f16aa2702e2ec13d2e38052f496b9b915d3c64e82cdb9ce11b9324c32b34,1.0,1.0,ACTIVE,Regularly,58,00ba521d5be98bccaf5c0082a46fd804ed38183234b7545f233d14856aa82afa
0015f37f752a41a75c3be6f3f92deedc4c87d039f1758ec41f54f8c7f4729793,,,ACTIVE,NONE,26,53e065efe49a0d3ccbac3e05d8556c17c9125ed69b133f4b781877a3bf466728
00161807b400646237229582e0d2333ef150881037858be8424b5e8202d06ddb,,,ACTIVE,NONE,39,84241c94f2a30bf46e1eaa8f16505056861246ab0921d2cfc712152ddd3d8258
0016295ec284490436b03c64f541565aa58dea449cacf55cb7fa98e1fef01539,,,ACTIVE,NONE,46,ef0695fcbbe1624a36176edfb89dafcc410a87cc939081a062723026a9ace4b8
00163db01b48157e99b49618eee91ef265c193414cfb0a3178491b9e32830572,1.0,,ACTIVE,Regularly,27,0416417bc05524c8407d92efa229f8c94ffb9abd45ffa89bc4df471cd902f325
00164322e9af7460e84207c8d172912a2c13da209bb0eab92f74545ba217d885,1.0,1.0,ACTIVE,Regularly,57,c35edd22a8e8c49661d43dd3dcad8c127d5129b16d974bf37c2cd7772f81a3a3
00164cca34af5235e0847d2c33e06df134e432e6623db792075c7c26ca669d08,,,ACTIVE,NONE,23,908ee706312e594967b0e77f75701761996d7e938918971626cefd61df25a4c2
00165d38ad87ff30e0646ee59caa5f038a3c71a361f3d985a402b08c11a520cc,,,ACTIVE,NONE,63,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001660ff35f14075182ed650eff5c3dc8d74ff0f25dc74c4ee1999750244e2c6,,,ACTIVE,NONE,29,89f8890eeb72c49dcde3d8f842d1e31f54cd7765a32587a331d0c4dbf3148f6a
0016640d72ad1bcfe8dc30d8be1da4426d172fc2d8818904e0ff7b95314b21b6,1.0,1.0,ACTIVE,Regularly,46,fdea674e5ecb524523092bca5b3d9a7f3a87cd5a07babcc88f59ed04c8c77e92
00166640b52138ab8e804f5e3b1fabdc4a4f696db21e1794f9d366bb70a69213,,,ACTIVE,NONE,22,d3b46f96319c2869c0e668b19ccd070c09456831a6ef209c985025093a46d1d0
00166bfdd4465496fd244a689e8d90e4e8d12cfbb29ba403aa2701dbad8a2824,1.0,1.0,ACTIVE,Regularly,19,e96b8738ea1cf7db07754648d50c5f67571e9f093b024089cef8f779185dc109
001674dc3a5fd1be9256feaecbf7a8a9ebd17232cb21881e3da87cefb35d6c27,,,ACTIVE,NONE,52,e531b275996781b1417c3317eb2b8439c32bae674e92b3b37f53b8f01695d92a
0016791478fd7209abe0c4d001b96b304d81f15cb6ad033f20d0e7006e394e58,1.0,1.0,ACTIVE,Regularly,32,f1c6ee2820e66b0f673442ada23c73e7a6da52991e39be1ddb3441e165e1d839
001679a6a13a2315afcee73b0572d86e0ff74bb523d1e50dc5baec291fe17591,,,ACTIVE,NONE,21,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00168c2984ffcf09428c3c0eec0d8f3abdb04f8a9061e8716665553b3eb92c7e,,,ACTIVE,NONE,51,dd77f904c49e43693357fa4550485e85cfce595e24fa448bb9fbb8331e4d958d
0016a52d0c6fd75ecbbfedb0a49308d726350d1dc3c73ad3d16105b3a2a9c4d8,,,ACTIVE,NONE,55,acbf7ecc8fbfbc8d4e480d7fa98b9b668538f2106281279b168ab9099972090e
0016b98191cdd059be5662dbf1d2b634cbfb7132b1d62f1c0d2e55bd95fef6e7,,,ACTIVE,NONE,54,9c4fedc8c391da48d39ce133f50f775456bdfaae9b8ca99b7832c50b99446434
0016bcd180af9efb9a746f09413a62c32ee614c4c1a1eadb90d2385c1770c982,,,ACTIVE,NONE,30,1207fbb8edd15be29ada962dd20831633242bd377cc0a4a3d97748f782c55e12
0016bf01041c65f015c6ea5d98dd3c0f4ca7e551ab594efb9d4db202edeb5489,,,ACTIVE,NONE,25,1612c5c0089fa19da9352bf24078c8e2172abeee8a994c8cf74f5af5410586dd
0016c0ad77b47ff47d55d46612afd332f4f2e8fe0abc1e0071777ba963d5e037,,,PRE-CREATE,NONE,36,d151105d342edf28ad6e22f90520887edd30f9c4de72182e03529516a3a41982
0016c51598faa8cb028cbe79d571a8565b506c167615b2c208955b988c77519c,1.0,1.0,ACTIVE,Regularly,51,613a8d75bea2f1c9e65b7f85fe27bbe2b6a4f3a56f2576dbc8c2dcbbb5b89711
0016dc6d4cbacb34a7b264b4fa8aa815497f1ed42958c632f7cd54dd0a0b850a,,,ACTIVE,NONE,23,2843f92d2714b40b2868369f379fa96b5511cf9e672e08461e30f153ecfde9c5
0016df4fbb49288b9ed4a8a0fa3d2f7038fc4ab7f02e3c68f5def1834a158340,,,ACTIVE,NONE,47,dfc6e1bd1b71bed62d9107d2ca0efda78d7284a0c48c3d7758b0ee001b6e51e7
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,,,ACTIVE,NONE,22,dae81bd9239690ee89706e60f1b61099e1c4ae5ce1484d0533faac46a63c532e
0016e4c6a51a886903cd20cf5bc56e84f40ccd35b8f45f9e74d251980e9c8bd5,1.0,1.0,ACTIVE,Regularly,56,1504fcbf108ffc62035712a8fdc8d2f92d1fa65b69fc7dc94ed6d9537b57a392
0016e4f9f9eed51315f4a2b9518ff12ddee40475535b625be0841efc66da30c4,,,ACTIVE,NONE,24,44faeaab2564d5e31e8f86d082b337350049b4f2522e213fd21e19dd38c399a8
0016fbffa13e278710ad4ffce8a1e99bfabbb90a034f143ed556d63cfeba9f7d,,,ACTIVE,NONE,33,deded5f642417bd7a6b30b0855588c0fe6072eae853e1f2d1912dd1e436b9f9c
0016fd8bfa7be60b1da14dc50e9d5af99a6cb324cce96fcc7a8297cb306ab57b,1.0,1.0,ACTIVE,Regularly,37,3378a720a9a39cc783811d6a534fd8083cb0c43500dfa23e1cdd4410059e8964
001719ed7b00964ac3206968c087f15d261d3289b89b0f4ab291daec22f65dfd,1.0,1.0,ACTIVE,Regularly,20,920dea57e7e41f3923c66fc8bf757649d254759d50c50415bfec7d5f5f921e07
00176f7bd5558e653514f5aa2b36a6801d757d496dec8380cd3bec89b6c1329d,1.0,1.0,ACTIVE,Regularly,64,8a41708c948fae7dc6f7dd4b071d8eacc88df1302b9d035f16c2133a3b4ca9ef
00177f8e34c9496cea9b9f9387842b4e2d050508fbf98db7f67056c8e327de29,,,ACTIVE,NONE,36,e981eab0a7c3d39ad0032cc37a8f9829d83d0676a2f9c79b90e9b076e813cd6b
0017897f26caa04ee59fa5fb91aa17ed015cf82fcacd3713d3dc91123e021a58,1.0,1.0,ACTIVE,Regularly,29,1e836da13b062e0838e670c9d037d0aaea83e351342bece08daf999f3080227c
0017991a9d4336804a3782d9b2592cbb01b7699aecbae1bb52df5f989b771612,,,ACTIVE,NONE,26,a773b5f19fa9209736323acb159663bc3a04ac54e0860b6bb1743eb149edcdee
0017b2f422cfd01cf33537c8b5c65cfa75199595a1be8256136879bb0f6ae3b5,,,ACTIVE,NONE,52,d1e6fde1e388f45435f8d792c22cf1b1837a01c36f6ae2b9a4b14adb47ed4072
0017be89382ce22b2caf9b33aa26bef73c18abbffd9dd6cd9f8dba5466853b13,,,PRE-CREATE,NONE,,d4a0da028aff454c5facf15b7a5088fd243b505f2ae320872f39183a6b38a4ae
0017da8f8aaff2be69599da3e09170b2261d66e646133b153b50cdaf9240e7b7,,,ACTIVE,NONE,26,04b14830381b328c1d2ea16eafa6a2a3993fbd780b99c19a519455d64b4ac358
0017dfd0f7431607c987344bc329e72ecf649fbecc007a46280342eb8de68f47,,,ACTIVE,NONE,72,59e3a39221e668469f38ab2e24d199c440a88885dbbc056c664c4d2da28ecf41
0017fa08d8c0c420944bd38168eb802331ebcadf598ce993574e580aebf179c0,,,ACTIVE,NONE,34,31cfae88879d7314b0c1d330808411d9d5e87a35e8022a699a259b6b92e54c97
001804644e9cd9db2457ec7c2ebc0c0e0d6707a4945a956831b156b5c872c66d,,,ACTIVE,NONE,21,e6e975da81f75a96044540009403e3952345c3fa20f1a79576fd1244acb79277
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,,,ACTIVE,NONE,39,f29125ba6f6eb461b41a630b9b6ff0041fbd13bf0fd32402eb80f4ab04f993cd
00181e23f197462b33185fe197c9ccde3b6a8b39b3c363e2897eaf076a375f58,,,ACTIVE,NONE,59,852c2d798c16186e17aa8654dc321231709be5cf7f9c087edf75c6dbda72dac9
001824e6c2a853c60b4998d3f402f01b6864d0a1f5ed01c8839869c793a44d92,,,ACTIVE,NONE,24,4d1332577467dd758fae7725966d875d233bf2e500d3243c2c4b10d6d02e6774
00182fa82ffeb9f163b9d27d15187fc6d31783b551aa7e9491cd24736ca8a15a,,,ACTIVE,NONE,40,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0018364c9c381c2035d61257caf54e4c1a085721ebf6d8eade87a05a51e0109b,1.0,1.0,ACTIVE,Regularly,21,7b0a458d5428376a6d325bb05fe3f0d95b0de83ddefcbe1b3baa6dd136ddc03b
00183fea7eeb3848fdef0787831cffa880d3c19ed211d9c5800b6ab844f6addd,,,ACTIVE,NONE,26,9d4c17282ebf035df974821c3722b0ce2e4e19ec6738ed4e5ace44fd4265786a
0018518c278bfd5a0e4179f337548fa2469f4b2e84bd798ed53b732621e009bd,,,ACTIVE,NONE,32,8a2fc2b0c4391f9b9df516d6ce5cff7cb1cf74e35be3f9f7362fbf6e0e7987cf
001857fbea8e9acda52beaf1d2a97335cdfa25fcb224a3780aa50f8c6d790617,,,ACTIVE,NONE,21,17029fe6449814bf950e238d105d5b44c630cd82f2fbf7752463b630812fec20
00186d6f42d55c11adb9114d10564a6ea6e57d0a86e924b60a4b9d67dd1a3b86,,,ACTIVE,NONE,35,2086565cc9745e72bd91edfc519355bc3eac936811fa1e6c9445a862238502c3
00186f932cfdcd1d728418de91866a682337b8005a1fe5c60933cc6edbaea95d,1.0,1.0,ACTIVE,Regularly,51,41781cd70a8e5c55624a6bbb485b129f0a2dfd321f512259dd1b8452d2b1f1ff
00187ef42d768c37a34388ef0d7000eeed95f0a23d803471cb148152605c1b27,,,ACTIVE,NONE,22,45e50fc2883b75a610c3a82a71f72404c7d3a26f72c0e9e514a6671b8b8a89b3
001896c3afa7583ea2d8e5ec2b192e3d86586574d1976f88c62f04b68683ed95,1.0,1.0,ACTIVE,Regularly,42,36c61f4807fac8e2edf4c2f8ac60fcdfb330e49e45ee7d10607d21bceef37c53
00189a8cb02b5ee1e72e859be16bab0ecd75454c30bbca3074881ac10cac204b,1.0,1.0,ACTIVE,Regularly,25,a79c54078fe16805173fae7ebe5c5d74bab12752ae5bec34d99cecceda0beb11
0018a4640de2338492de0fcc8325d6f6687d0c7980d804d8d8e4c5bfd24456d7,1.0,1.0,ACTIVE,Regularly,33,fa934d2f604ecd6f997d3a9d82f81722a50231850102177bb5a443898a61ec04
0018c2a356671b11bc2f679b0a1b5055f1f3742003a62af83ece8c7fb77c0c91,,,ACTIVE,NONE,40,101064bcbd9a19322d69674a28b174e6249ae35f72ae4569e5a5078deef600ba
0018d853c74d42d0135dec764d64bad6c3e3318360cd77a7113b49d8740aaf9f,,,ACTIVE,NONE,46,59e979b0b5ae572b0e77d0025d21f9e353766ed47d04a3991d2699fb5fee30ff
0018da41059ee1285c6ec134d983b45df667673924f3082da82596818ce9029f,1.0,1.0,ACTIVE,Regularly,53,f29ce233d2e2815f538a813ea50a7c47245d3fb764f18c70e7c8d194c7ba401e
0018dd6d48cdbeb42c95c3b58d0b75972a9d7e39174f0861629e14b117bfe068,1.0,1.0,ACTIVE,Regularly,46,7e0ad7e4bcdd994a6934b09d5aaa961863261b9e4574800ff3f5a6e267d5ebba
0018ed43d00ce331c1d882559719c80f6bcef9896c719ae44f492681ec42deb0,1.0,1.0,ACTIVE,Regularly,23,9f02b206f818c16458bd3e0e068296c2bd69abb6bf8e72e206f1f729c8e52ca4
0018f0b2868c15674498fafde83508751d591dde7df6ba9da19a3a7dfc319c37,,,ACTIVE,NONE,51,f551028a3397a6df53120fde4f4175929105a14c5f5de8585f8d247baf3e2c79
0018f61bc6b9f697db4b8e83bcb892990b5241b2352fcd06a5c686c6d3125138,1.0,1.0,ACTIVE,Regularly,28,a3fe7b218430ea0f5135cb80d021680828a517596dbf4030ab5524a55a57b6de
00190ae87b184c5a8886a6024c043275e883636c238fad618497026cfed97b3c,,,ACTIVE,NONE,25,f8a21e340ea6013c7b5fe5604a0fcdb09f1c755bbd14c411ce05718dcf5e9a59
001912c7b5b87e53bc77c6f93f1fc18981bbcb8220e91448d4948d70bacd3b8a,,,ACTIVE,NONE,20,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001919799c89271baacc3db5eb4382c63feeec1bc079d98e7cf5c0ff2a68b293,,,ACTIVE,NONE,27,9605a8e256f065955f72a91003f3ee317d2ba420efe015485bf331b70468f725
00192b71ff27c8eea17803ec02af6e5f6d0cc7d764feba9e04823bb20aaf91f0,1.0,1.0,ACTIVE,Regularly,25,31c5624fe570d344e4850fbce30ae6e0f5985388e2737f19cc161abe848a0eab
00192db3d70910e18a0f164d6bd3924979acbd9c2b163b1db7037ece8730f073,,,ACTIVE,NONE,32,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00192f0da341038d2dcd720bbb79abd4188007c8a835054d715da87f2aef6b0e,,,ACTIVE,NONE,41,4eaff6797d7533fcc2b1fbd5f92fed0e141c15856f7bcc73d621c010e97e604a
00193822fffee41517b5dde3aec430c01a7037584446da55fdf5498fd2214748,1.0,1.0,ACTIVE,Regularly,59,3624dd42c0fa812caa56449f044a06373bc94e97aebdcdbe3fc7505079a67592
00193bbca9d0450ef6f2af004a1cb22917a4937e7dd1dcd7894aafc34c7c1984,1.0,1.0,ACTIVE,Regularly,36,438563da794fc30dfa5b402d15fb6f7867fd2a2bfc7cf07b810cdc85f966a1e6
00193c1a6edbe4e59ba6efeb9e056e457409ccb70cd780b156642a0d919f1653,,,ACTIVE,NONE,25,0ea3fb96603a953bd6cd21de26557bcf28494998ba0833f55d0d12486e42981b
00193ff7f374dbcfecfa7fead0488e454be4918bec1ebd25fda7cd7cc094718a,,,ACTIVE,NONE,28,0e78861d5ef1caf30cd0c4935cff27657c069c1f2fd2ba5f8dc35406702d6bd4
00194061f3caa80bf10d615bf406bc5959a3bd799e4f211fe1fe1297d29a4fc7,,,ACTIVE,NONE,24,b8d066ae8df3d645c85a5ba869e2fa7b528cf27d92dc0622b44a4011567380f0
