article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0291338011,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338012,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338014,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338017,2-p Pelin pointelle,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338018,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338020,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Dark Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338022,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338023,2-p Pelin pointelle,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338024,2-p Pelin pointelle SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338025,2-p Pelin pointelle SG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338026,2-p Pelin pointelle SG,Underwear Tights,Socks & Tights,Light Turquoise,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338031,Pelin 2pk pointelle tights,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338032,Pelin 2pk pointelle tights,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338033,Pelin 2pk pointelle tights,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338034,Pelin 2pk pointelle tights,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291338035,Pelin 2PACK tights,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
0291957007,Chelsea welldressed trouser,Trousers,Garment Lower body,Grey,Baby/Children,Young Boy,Trousers,"Suit trousers in woven fabric with an adjustable elasticated waist (in sizes 8-12Y), zip fly and concealed hook-and-eye fastening. Side pockets, jetted back pockets with a button and legs with creases."
0291957009,Chelsea welldressed trouser,Trousers,Garment Lower body,Black,Baby/Children,Young Boy,Trousers,"Suit trousers in woven fabric with an adjustable elasticated waist (in sizes 8-12Y), zip fly and concealed hook-and-eye fastening. Side pockets, jetted back pockets with a button and legs with creases."
0292453003,Flirty Chantal earring,Earring,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453009,Flirty Chantal earring,Earring,Accessories,Dark Blue,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453011,Flirty Chantal earring,Earring,Accessories,Beige,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453013,Flirty Chantal earring,Earring,Accessories,Gold,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453014,Flirty Chantal earring,Earring,Accessories,Light Orange,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453015,Flirty Chantal earring,Earring,Accessories,Silver,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453025,Flirty Chantal earring,Earring,Accessories,Beige,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453028,Flirty Chantal earring,Earring,Accessories,Dark Green,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453031,Flirty Chantal earring,Earring,Accessories,Dark Pink,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292453034,Flirty Chantal earring,Earring,Accessories,Light Yellow,Ladieswear,Womens Small accessories,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
0292551001,SOFIE BEANIE,Hat/beanie,Accessories,Black,Divided,Divided Accessories,Accessories,Hat in a soft double knit.
0292551012,SOFIE BEANIE,Hat/beanie,Accessories,Light Pink,Divided,Divided Accessories,Accessories,Hat in a soft double knit.
0292551014,SOFIE BEANIE,Hat/beanie,Accessories,Grey,Divided,Divided Accessories,Accessories,Hat in a soft double knit.
0293244001,Micro 2pk tights BG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.
0293244002,Micro 2pk tights BG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.
0293244003,Micro 2pk tights BG,Underwear Tights,Socks & Tights,Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.
0293244008,2-p microtights BG,Underwear Tights,Socks & Tights,Beige,Baby/Children,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.
0293244010,2-p micro tights BG,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.
0293433001,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433002,Basic 2PACK tights KG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433009,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433012,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Dark Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433018,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433021,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Yellow,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433022,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433024,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433026,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433027,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433029,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Other Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433042,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Yellow,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433043,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Dark Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433044,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Dark Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433045,2-p basic cotton tights SG,Underwear Tights,Socks & Tights,Off White,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433046,Basic 2pk tights SG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433047,Basic 2PACK tights SG,Underwear Tights,Socks & Tights,Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433048,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433049,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433050,Basic 2PACK tights KG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433054,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Yellow,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433055,Basic 2pk tights SG,Underwear Tights,Socks & Tights,Green,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433057,Basic 2PACK tights SG,Underwear Tights,Socks & Tights,Yellowish Brown,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293433061,Basic 2PACK tights KG,Underwear Tights,Socks & Tights,Light Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
0293510001,2-p basic cotton tights BG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510002,Basic 2PACK tights YG,Underwear Tights,Socks & Tights,Black,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510004,2-p basic cotton tghts,Underwear Tights,Socks & Tights,Light Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510007,2-p basic cotton tights BG,Underwear Tights,Socks & Tights,Dark Blue,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510008,2-p basic cotton tghts,Underwear Tights,Socks & Tights,Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510009,2-p basic tights BG,Underwear Tights,Socks & Tights,Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510013,2-p basic tights BG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510015,Basic 2PACK tights BG,Underwear Tights,Socks & Tights,Dark Red,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510016,2-p basic tights BG,Underwear Tights,Socks & Tights,White,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0293510018,Basic 2PACK tights YG,Underwear Tights,Socks & Tights,Grey,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights with an elasticated waist.
0294008002,HM+ Cora tee,Costumes,Garment Full body,Black,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008005,HM+ Cora tee,Costumes,Garment Full body,White,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008009,Cora T-shirt,T-shirt,Garment Upper body,Black,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008036,Cora T-shirt,T-shirt,Garment Upper body,Orange,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008040,Cora T-shirt,T-shirt,Garment Upper body,White,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008042,Cora T-shirt,T-shirt,Garment Upper body,Yellow,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008044,Cora T-shirt,T-shirt,Garment Upper body,Dark Pink,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008047,HM+ Cora tee,T-shirt,Garment Upper body,White,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008050,Cora T-shirt,T-shirt,Garment Upper body,White,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294008056,HM+ Cora tee,T-shirt,Garment Upper body,Greenish Khaki,Ladieswear,H&M+,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
0294076007,Skinny Shaping,Trousers,Garment Lower body,Black,Ladieswear,Mama,Trousers,"Shaping. Jeans in washed denim with technical stretch that holds in and shapes the hips, thighs and seat while keeping the jeans in shape. Fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0294076018,Skinny Shaping,Trousers,Garment Lower body,Blue,Ladieswear,Mama,Trousers,"Shaping. Jeans in washed denim with technical stretch that holds in and shapes the hips, thighs and seat while keeping the jeans in shape. Fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0294237001,Aurora winter cap,Cap/peaked,Accessories,Black,Divided,Divided Accessories,Accessories,Cap with an adjustable metal fastener at the back.
0294895011,Rodney basic beanie,Hat/beanie,Accessories,White,Divided,Divided Accessories,Accessories,"Double-layered hat in a soft, fine knit with a sewn-in turn-up."
0294895015,Rodney basic beanie,Hat/beanie,Accessories,Other Pink,Divided,Divided Accessories,Accessories,"Double-layered hat in a soft, fine knit with a sewn-in turn-up."
0295873003,Glove Sune Leather,Gloves,Accessories,Black,Menswear,Men Accessories,Accessories,"Leather gloves with decorative stitching on the uppers. Soft, knitted lining."
0295873004,Sune leather glove,Gloves,Accessories,Dark Yellow,Menswear,Men Accessories,Accessories,"Leather gloves with decorative stitching on the uppers. Soft, knitted lining."
0296366006,Flirty Fiffi flower headband,Hair/alice band,Accessories,Off White,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296366013,Flirty Fiffi flower headband,Hair/alice band,Accessories,Orange,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296366024,Flirty Fiffi flower headband,Hair/alice band,Accessories,Light Pink,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296366031,Flirty Fiffi flower headband,Hair/alice band,Accessories,Red,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296366032,Flirty Fiffi flower headband,Hair/alice band,Accessories,Dark Pink,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296366034,Flirty Fiffi flower headband,Hair/alice band,Accessories,Light Orange,Ladieswear,Womens Small accessories,Accessories,Hairband with leaf and flower appliqués.
0296375018,Flirty Fiffi 2p flower,Hair clip,Accessories,White,Ladieswear,Womens Small accessories,Accessories,Metal hair clips with fabric flowers.
0296471021,TINA 7-P,Underwear bottom,Underwear,Other Pink,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
0296471024,TINA 7-P,Underwear bottom,Underwear,White,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
0296471025,TINA 7-P,Underwear bottom,Underwear,White,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
0296476008,DIVA ROBE,Robe,Underwear,Dark Grey,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476009,DIVA ROBE,Robe,Underwear,White,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476012,DIVA ROBE,Robe,Underwear,White,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476013,DIVA ROBE,Robe,Underwear,Dark Blue,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476014,DIVA ROBE,Robe,Underwear,Dark Grey,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476015,DIVA ROBE,Robe,Underwear,Dark Blue,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476017,DIVA ROBE,Robe,Underwear,Grey,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476018,DIVA ROBE,Robe,Underwear,Dark Blue,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476019,DIVA ROBE,Robe,Underwear,Light Orange,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0296476022,DIVA ROBE,Robe,Underwear,Light Pink,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
0297067002,Small dot 1p Tights,Leggings/Tights,Garment Lower body,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Flock-print tights with an elasticated waist.
0297067003,Small dot 1p Tights,Underwear Tights,Socks & Tights,Dark Red,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Flock-print tights with an elasticated waist.
0297078001,Heavy Chain 1p Tights,Underwear Tights,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Textured-knit tights with an elasticated waist.
0297078002,Heavy Chain 1p Tights,Underwear Tights,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Textured-knit tights with an elasticated waist.
0297078005,Heavy Chain 1p Tights,Underwear Tights,Socks & Tights,Beige,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Textured-knit tights with an elasticated waist.
0297078008,Heavy Chain 1p Tights,Leggings/Tights,Garment Lower body,Beige,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Textured-knit tights with an elasticated waist.
0297791001,Thigh High 1p Overknee,Socks,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Thigh-high over-the-knee socks in a soft, rib-knit modal blend."
0297791002,Thigh High 1p Overknee,Socks,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Thigh-high over-the-knee socks in a soft, rib-knit modal blend."
0297796002,Spearmint shorts,Shorts,Garment Lower body,Black,Ladieswear,H&M+,Trousers,5-pocket shorts in washed stretch twill with a regular waist and sewn-in turn-ups at the hems.
0297898002,Skinny high waist black,Trousers,Garment Lower body,Blue,Ladieswear,H&M+,Trousers,"5-pocket jeans in dyed, superstretch denim with a high waist and skinny legs."
0299668015,Sanne treggings (1),Trousers,Garment Lower body,Blue,Ladieswear,H&M+,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
0299668017,Sanne treggings (1),Trousers,Garment Lower body,Dark Grey,Ladieswear,H&M+,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
0299668018,Sanne treggings (1),Trousers,Garment Lower body,Dark Blue,Ladieswear,H&M+,Trousers,"Treggings in superstretch twill with an elasticated waist, fake pockets at the front and real pockets at the back."
0299733001,Hilton,Dress,Garment Full body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
0299733007,Hilton,Dress,Garment Full body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
0299733008,Hilton,Dress,Garment Full body,Other,Ladieswear,Womens Everyday Basics,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
0299768001,Peder knitted glove,Gloves,Accessories,Light Grey,Menswear,Men Accessories,Accessories,Gloves in a fine-knit wool blend with a Thinsulate™ lining.
0299768002,Peder knitted glove,Gloves,Accessories,Black,Menswear,Men Accessories,Accessories,Gloves in a fine-knit wool blend with a Thinsulate™ lining.
0299841003,Haakan,Gloves,Accessories,Black,Menswear,Men Accessories,Accessories,Gloves in soft leather with a wool-blend lining.
0299841004,Haakan,Gloves,Accessories,Yellowish Brown,Menswear,Men Accessories,Accessories,Gloves in soft leather with a wool-blend lining.
0300024006,Super skinny denim,Trousers,Garment Lower body,Dark Grey,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024009,Superskinny,Trousers,Garment Lower body,Dark Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024013,Superskinny,Trousers,Garment Lower body,Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024016,Superskinny,Trousers,Garment Lower body,Dark Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024017,Super skinny denim,Trousers,Garment Lower body,Light Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024037,Super skinny denim,Trousers,Garment Lower body,White,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024042,Superskinny,Trousers,Garment Lower body,Dark Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024045,Super skinny denim,Trousers,Garment Lower body,White,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024047,Superskinny,Trousers,Garment Lower body,Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024048,Superskinny,Trousers,Garment Lower body,Dark Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024056,Super skinny denim,Trousers,Garment Lower body,Light Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024058,Superskinny,Trousers,Garment Lower body,Dark Grey,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024063,Superskinny,Trousers,Garment Lower body,Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300024064,Superskinny,Trousers,Garment Lower body,Dark Blue,Ladieswear,Mama,Trousers,"Jeans in washed stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
0300637004,Fingerless knitted 2-pk,Gloves,Accessories,Black,Menswear,Men Accessories,Accessories,"Fingerless gloves in a soft, fine knit."
0300696001,Glove Magic Touch Pack,Gloves,Accessories,Black,Menswear,Men Accessories,Accessories,"Fine-knit gloves with touchscreen-compatible material on the thumb, index and middle finger."
0300907006,Sean Biker,Jacket,Garment Upper body,Dark Grey,Divided,Divided Selected,Outdoor,"Imitation leather biker jacket with shoulder tabs, notch lapels with a press-stud, and a diagonal zip down the front. Long sleeves with quilted sections, elastication on the underside of the sleeves, a zipped chest pocket, zipped side pockets and an inner pocket. Lined."
0300908002,Freja Coat,Jacket,Garment Upper body,Black,Divided,Divided Selected,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
0300908003,Freja Coat,Jacket,Garment Upper body,Black,Divided,Divided Selected,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
0300908004,Freja Coat,Jacket,Garment Upper body,Dark Grey,Divided,Divided Selected,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
0300908009,Freja Coat,Jacket,Garment Upper body,Black,Divided,Divided Selected,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
0300908010,Freja Coat,Jacket,Garment Upper body,Dark Red,Divided,Divided Selected,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined."
0301213001,Tilda clean padded bra (1),Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
0301213007,Tilda clean padded bra (1),Bra,Underwear,Light Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
0301213011,Tilda clean padded bra (1),Bra,Underwear,Light Pink,Ladieswear,Womens Lingerie,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
0301213013,Tilda clean padded bra (1),Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
0301213014,Tilda clean padded bra (1),Bra,Underwear,Light Beige,Ladieswear,Womens Lingerie,"Under-, Nightwear","Nursing bra in soft microfibre with opening, cotton-lined cups with space for nursing pads. Adjustable shoulder straps and a fastening at the back."
0301227002,10pk basic R socks,Socks,Socks & Tights,Black,Menswear,Men Underwear,Socks and Tights,Fine-knit socks.
0301227017,10pk regular,Socks,Socks & Tights,Black,Menswear,Men Underwear,Socks and Tights,Fine-knit socks.
