article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
291338020,291338,2-p Pelin pointelle,304,Underwear Tights,Socks & Tights,1010013,Other pattern,8,Dark Grey,4,Dark,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338022,291338,2-p Pelin pointelle,304,Underwear Tights,Socks & Tights,1010026,Other structure,51,Light Pink,3,Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338023,291338,2-p Pelin pointelle,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338024,291338,2-p Pelin pointelle SG,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338025,291338,2-p Pelin pointelle SG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338026,291338,2-p Pelin pointelle SG,304,Underwear Tights,Socks & Tights,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338031,291338,Pelin 2pk pointelle tights,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338032,291338,Pelin 2pk pointelle tights,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,3,Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338033,291338,Pelin 2pk pointelle tights,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338034,291338,Pelin 2pk pointelle tights,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291338035,291338,Pelin 2PACK tights,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Pointelle-knit tights in a soft cotton blend with an elasticated waist.
291957007,291957,Chelsea welldressed trouser,272,Trousers,Garment Lower body,1010026,Other structure,7,Grey,1,Dusty Light,2,Blue,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Suit trousers in woven fabric with an adjustable elasticated waist (in sizes 8-12Y), zip fly and concealed hook-and-eye fastening. Side pockets, jetted back pockets with a button and legs with creases."
291957009,291957,Chelsea welldressed trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Suit trousers in woven fabric with an adjustable elasticated waist (in sizes 8-12Y), zip fly and concealed hook-and-eye fastening. Side pockets, jetted back pockets with a button and legs with creases."
292453003,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453009,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453011,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453013,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453014,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453015,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453025,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453028,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453031,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292453034,292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,21,Light Yellow,5,Bright,8,Yellow,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.
292551001,292551,SOFIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in a soft double knit.
292551012,292551,SOFIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in a soft double knit.
292551014,292551,SOFIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in a soft double knit.
293244001,293244,Micro 2pk tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
293244002,293244,Micro 2pk tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
293244003,293244,Micro 2pk tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
293244008,293244,2-p microtights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
293244010,293244,2-p micro tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
293433001,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433002,293433,Basic 2PACK tights KG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433009,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433012,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,7,Medium,18,Red,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433018,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433021,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,22,Yellow,7,Medium,8,Yellow,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433022,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433024,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,42,Red,7,Medium,18,Red,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433026,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433027,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433029,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433042,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,22,Yellow,7,Medium,8,Yellow,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433043,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,4,Dark,18,Red,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433044,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,7,Medium,18,Red,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433045,293433,2-p basic cotton tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,11,Off White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433046,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433047,293433,Basic 2PACK tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433048,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433049,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,51,Light Pink,3,Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433050,293433,Basic 2PACK tights KG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433054,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433055,293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,92,Green,1,Dusty Light,19,Green,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433057,293433,Basic 2PACK tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293433061,293433,Basic 2PACK tights KG,304,Underwear Tights,Socks & Tights,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
293510001,293510,2-p basic cotton tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510002,293510,Basic 2PACK tights YG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510004,293510,2-p basic cotton tghts,304,Underwear Tights,Socks & Tights,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510007,293510,2-p basic cotton tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510008,293510,2-p basic cotton tghts,304,Underwear Tights,Socks & Tights,1010016,Solid,42,Red,7,Medium,18,Red,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510009,293510,2-p basic tights BG,304,Underwear Tights,Socks & Tights,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510013,293510,2-p basic tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510015,293510,Basic 2PACK tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,7,Medium,18,Red,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510016,293510,2-p basic tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
293510018,293510,Basic 2PACK tights YG,304,Underwear Tights,Socks & Tights,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit tights with an elasticated waist.
294008002,294008,HM+ Cora tee,277,Costumes,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008005,294008,HM+ Cora tee,277,Costumes,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008009,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008036,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010016,Solid,32,Orange,2,Medium Dusty,3,Orange,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008040,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008042,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008044,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008047,294008,HM+ Cora tee,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008050,294008,Cora T-shirt,255,T-shirt,Garment Upper body,1010006,Dot,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294008056,294008,HM+ Cora tee,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.
294076007,294076,Skinny Shaping,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Shaping. Jeans in washed denim with technical stretch that holds in and shapes the hips, thighs and seat while keeping the jeans in shape. Fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
294076018,294076,Skinny Shaping,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Shaping. Jeans in washed denim with technical stretch that holds in and shapes the hips, thighs and seat while keeping the jeans in shape. Fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for optimum comfort."
294237001,294237,Aurora winter cap,69,Cap/peaked,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Cap with an adjustable metal fastener at the back.
294895011,294895,Rodney basic beanie,75,Hat/beanie,Accessories,1010020,Contrast,10,White,3,Light,9,White,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Double-layered hat in a soft, fine knit with a sewn-in turn-up."
294895015,294895,Rodney basic beanie,75,Hat/beanie,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Double-layered hat in a soft, fine knit with a sewn-in turn-up."
295873003,295873,Glove Sune Leather,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Leather gloves with decorative stitching on the uppers. Soft, knitted lining."
295873004,295873,Sune leather glove,71,Gloves,Accessories,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Leather gloves with decorative stitching on the uppers. Soft, knitted lining."
296366006,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296366013,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,32,Orange,5,Bright,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296366024,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296366031,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296366032,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296366034,296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.
296375018,296375,Flirty Fiffi 2p flower,72,Hair clip,Accessories,1010016,Solid,10,White,3,Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair clips with fabric flowers.
296471021,296471,TINA 7-P,286,Underwear bottom,Underwear,1010008,Front print,50,Other Pink,5,Bright,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
296471024,296471,TINA 7-P,286,Underwear bottom,Underwear,1010001,All over pattern,10,White,3,Light,9,White,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
296471025,296471,TINA 7-P,286,Underwear bottom,Underwear,1010001,All over pattern,10,White,3,Light,9,White,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
296476008,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476009,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,10,White,3,Light,9,White,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476012,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,10,White,3,Light,9,White,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476013,296476,DIVA ROBE,305,Robe,Underwear,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
296476014,296476,DIVA ROBE,305,Robe,Underwear,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in soft, patterned fleece with a hood, side pockets and tie belt at the waist."
